,formula,mean,std,ei
919,Nb74.9Ti4.5V2.1W7.0Re11.5,887.0053711752354,110.00242450689674,0.1219655838619564
660,Nb71.1Si3.6Cr1.9Mo12.5W10.9,873.8373997525724,113.56819795480544,0.1135474152624946
861,Nb82.8Ti2.1V2.0Mo2.1W11.0,885.9616907822839,109.36196569122552,0.1116383453698087
946,Nb73.2Ti2.1Cr2.0Mo11.6W11.0,889.9412857815374,107.71536815563542,0.108343678080542
947,Nb72.2Ti2.1Cr2.0Mo12.7W11.1,889.9836875486271,107.62392687391936,0.107573301912645
948,Nb70.0Ti2.1Cr2.0Mo14.8W11.1,889.9491341469069,107.57108057712416,0.1069367058778769
949,Nb64.1Ti2.1Cr3.9Mo18.9W11.0,889.8827470766666,107.55376925096392,0.1065492777504449
950,Nb63.0Ti2.1Cr3.9Mo20.0W11.0,889.8592668433332,107.53020500054916,0.1062409511405653
1160,Nb83.0V3.9Co1.7Mo1.0W10.3,884.5487125813764,109.07645065692638,0.1042403344951716
661,Nb72.2Si3.6Cr1.9Mo11.5W10.9,872.7405781095437,112.8809960793518,0.1034984743653809
862,Nb81.0Ti2.1V3.9Mo2.1W10.9,884.8582854135894,108.61542709793495,0.100845963287364
951,Nb83.9Ti2.1Cr1.9Mo1.1W11.0,882.8907530969137,109.21836637557192,0.1004424394704673
40,Nb64.5B9.5Si3.7W11.2Re11.1,872.3048820186609,112.52506923976368,0.0989684031754022
80,Nb67.0B9.6Ti2.2W10.2Re11.1,872.3083776452553,112.52335499925287,0.0989633044611802
1161,Nb74.6V2.0Co1.7Mo10.6W11.1,888.9868103755597,107.03851844466668,0.0987920329043396
1260,Nb84.2Cr2.0Co1.7Zr1.1W11.0,882.916307528861,109.02286614485072,0.0987199696334317
952,Nb71.1Ti2.1Cr2.0Mo13.8W11.1,889.0760341892408,106.98473960113176,0.0985647739793571
662,Nb63.2Si3.5Cr3.8Mo18.7W10.8,875.9508363827905,111.28677618814044,0.0985599315462818
81,Nb67.0B9.6Ti2.2W10.7Re10.6,872.0080871457867,112.55419544336876,0.0983637702287791
663,Nb62.1Si3.5Cr3.8Mo19.7W10.8,875.9812107233442,111.24232282440532,0.0982503551153616
1162,Nb75.6V2.0Co1.7Mo9.6W11.1,888.9565040359599,106.98831248932149,0.0982342280962517
100,Nb68.5B9.5V2.0W11.2Re8.8,872.028637496598,112.5277507541254,0.0981886778702654
82,Nb67.7B9.5Ti2.2W9.5Re11.1,872.1943072232315,112.41832845391538,0.0976990776898114
120,Nb70.0B9.4Cr2.0W11.0Re7.6,872.1923761769602,112.37188427332342,0.0972836142421683
121,Nb69.3B9.4Cr2.0W11.1Re8.2,872.1897443588759,112.3706034849234,0.0972647572918389
101,Nb68.5B9.5V2.0W10.1Re9.9,871.8966091876872,112.42578904526242,0.0969083998590932
953,Nb62.0Ti2.1Cr3.9Mo21.1W11.0,888.9874744113846,106.83200872452426,0.0968889536628425
102,Nb68.5B9.5V2.0W10.6Re9.4,871.9036853302304,112.4168780291613,0.0968504550613208
103,Nb69.2B9.4V2.0W8.9Re10.4,872.187035076369,112.29303105774925,0.0965753809889748
104,Nb69.2B9.4V2.0W9.4Re9.9,871.8887893869879,112.38994801593874,0.0965717596656094
105,Nb69.2B9.4V2.0W10.0Re9.3,871.8972742186731,112.380377803435,0.096512214721993
1020,Nb76.1Ti2.1Zr1.1Mo9.6Re11.0,883.7915156269335,108.46330998108832,0.0962452095254753
106,Nb66.8B9.4V4.0W11.1Re8.7,872.132298332266,112.23959475489936,0.0959521574906068
107,Nb70.0B9.4V2.0W8.3Re10.4,872.1304634691179,112.2400687038452,0.0959510715052708
108,Nb66.1B9.5V4.0W11.1Re9.3,872.1304634691179,112.2400687038452,0.0959510715052708
122,Nb70.0B9.4Cr2.0W9.9Re8.7,872.1304634691179,112.2400687038452,0.0959510715052708
123,Nb70.0B9.4Cr2.0W9.4Re9.3,872.1270704369244,112.23762577241165,0.0959201239378738
124,Nb70.0B9.4Cr2.0W10.5Re8.2,872.1331177278347,112.23390814364237,0.0959049111810483
126,Nb70.7B9.3Cr1.9W8.8Re9.2,872.101482362926,112.2375759710679,0.0958469596284039
109,Nb70.0B9.4V2.0W7.7Re10.9,872.101482362926,112.2375759710679,0.0958469596284039
125,Nb70.7B9.3Cr1.9W9.3Re8.7,872.101482362926,112.2375759710679,0.0958469596284039
110,Nb66.8B9.4V4.0W10.5Re9.3,872.1061243184283,112.21768773613876,0.0956869838181418
111,Nb66.8B9.4V4.0W10.0Re9.8,872.1061243184283,112.21768773613876,0.0956869838181418
127,Nb70.7B9.3Cr1.9W8.2Re9.8,872.0489090157346,112.18470090253192,0.0952384717108234
0,Nb61.5B8.0C7.2Mo17.1W6.1,864.0718508653548,114.7758801326876,0.0951836964856505
1163,Nb83.1V2.0Co1.7Mo2.1W11.1,882.7341615139297,108.67095386583654,0.0950100807444233
1021,Nb72.8Ti2.1Zr3.4Mo10.7Re11.0,883.7360544328774,108.33131098011567,0.0949020341506635
1,Nb61.8B8.0C7.2Mo16.3W6.6,863.9834050109573,114.74433715291772,0.0946720512407758
980,Nb83.0Ti2.1Co1.7Mo2.1W11.0,882.7502743851381,108.57215785683005,0.0941818644717111
112,Nb67.5B9.4V4.0W9.4Re9.8,871.9001668286294,112.04622772255271,0.0936285719230137
981,Nb84.1Ti2.1Co1.7Mo1.1W11.0,883.020714589488,108.3553446391826,0.093052218285104
1022,Nb79.3Ti2.1Zr1.1Mo6.4Re11.0,882.8427081835424,108.33446243893763,0.0923632848641388
1164,Nb84.2V2.0Co1.7Mo1.1W11.0,882.5510223301617,108.42020280662206,0.0922818126287589
1165,Nb84.8V2.0Co1.7Mo1.1W10.4,882.9262485957372,108.29707352245909,0.0922750259714949
113,Nb64.4B9.4V6.0W11.0Re9.3,871.7263814897408,111.88368781660463,0.0917687034335787
1023,Nb77.2Ti2.1Zr1.1Mo8.5Re11.0,882.9821325981724,108.1532921484458,0.0911878943790391
1024,Nb78.3Ti2.1Zr1.1Mo7.5Re11.0,882.9477700748539,108.09873861514194,0.0906225215951344
1025,Nb77.1Ti2.1Zr2.2Mo7.5Re11.0,883.0049245573335,108.06384127883814,0.0904828515356019
954,Nb83.5Ti2.1Cr1.9Mo2.1W10.4,882.3509432539086,108.23733584717,0.0901461828115193
1026,Nb76.1Ti2.1Zr2.2Mo8.5Re11.0,882.9465743486145,108.03309352172138,0.0900573376968668
83,Nb66.9B9.6Ti2.2W11.3Re10.0,870.6704998553852,112.01343360954128,0.0899891662092899
1027,Nb75.0Ti2.1Zr2.2Mo9.6Re11.0,882.9003096714341,108.04004230252616,0.0899881374603739
114,Nb67.8B9.5V2.0W11.2Re9.4,870.687411099627,112.00686841659297,0.0899802249284954
84,Nb66.2B9.6Ti2.2W11.3Re10.6,870.6670587804248,112.009489563013,0.0899472737220481
1028,Nb76.0Ti2.1Zr3.4Mo7.5Re11.0,882.594650551133,108.1048558703612,0.0896930768319902
115,Nb68.5B9.5V2.0W8.9Re11.0,870.4656656153666,112.02525264973872,0.0895379735079148
129,Nb69.3B9.4Cr2.0W10.6Re8.8,870.460120497194,112.02442363700963,0.0895163176379724
128,Nb68.5B9.5Cr2.0W10.1Re9.9,870.460120497194,112.02442363700963,0.0895163176379724
116,Nb64.6B9.6V4.1W11.3Re10.6,870.460120497194,112.02442363700963,0.0895163176379724
130,Nb70.1B9.4Co1.7W10.5Re8.2,870.4828389097087,112.01666435664497,0.0895130711957844
131,Nb68.5B9.5Cr2.0W11.2Re8.8,870.4723155839035,112.0160428483983,0.0894798280739869
132,Nb68.7B9.5Co1.7W10.1Re10.0,870.4764968366,112.01438531742389,0.0894773394007277
133,Nb68.5B9.5Cr2.0W10.6Re9.4,870.4667704657311,112.01521409670356,0.0894581853374808
2,Nb59.2B8.2C7.4Mo16.6Re8.6,874.8689523934079,110.58590493693214,0.0894469503522696
4,Nb58.7B8.1C7.3Mo18.3Re7.6,874.8689523934079,110.58590493693214,0.0894469503522696
3,Nb58.9B8.2C7.4Mo17.5Re8.1,874.8689523934079,110.58590493693214,0.0894469503522696
5,Nb58.0B8.2C7.4Mo18.4Re8.1,874.8655593612145,110.58337708392531,0.0894167341505525
1029,Nb73.9Ti2.1Zr3.4Mo9.6Re11.0,882.891446201548,107.9687567535806,0.0893569340471582
117,Nb67.8B9.5V2.0W9.5Re11.1,870.1757873805215,112.06725791916917,0.089110519179167
134,Nb68.0B9.6Co1.8W11.3Re9.4,870.1757873805215,112.06725791916917,0.089110519179167
135,Nb68.7B9.5Co1.7W11.2Re8.8,870.1757873805215,112.06725791916917,0.089110519179167
136,Nb69.4B9.5Co1.7W10.0Re9.3,870.4662132692033,111.93523763384177,0.0887995616492702
137,Nb68.7B9.5Co1.7W9.5Re10.5,870.4662132692033,111.93523763384177,0.0887995616492702
118,Nb65.3B9.5V4.0W11.2Re9.9,870.4606681510307,111.93440798157036,0.088778044833729
664,Nb64.2Si3.5Cr3.8Mo17.6W10.8,874.7868850525987,110.53120790052604,0.0887717363398139
138,Nb70.1B9.4Co1.7W11.1Re7.7,870.1798454437007,112.02412477181652,0.0887677006296534
139,Nb69.4B9.5Co1.7W11.1Re8.2,870.1780105805527,112.0245676529201,0.0887664600825415
119,Nb68.5B9.5V2.0W9.5Re10.5,870.1746175483593,112.0221279700516,0.0887374949840104
1030,Nb72.7Ti2.1Zr5.6Mo8.5Re11.0,882.63099433646,107.95669746605884,0.0885389984378026
1031,Nb75.3Ti4.2Zr2.2Mo7.4Re10.9,882.5517433224809,107.9497902850098,0.0882642464125879
1032,Nb75.0Ti2.1Zr1.1Mo10.7Re11.0,880.9356260224835,108.45789005217635,0.0881235690388334
1033,Nb72.8Ti2.1Zr4.5Mo9.6Re11.0,882.7839840002994,107.85266235056162,0.0880821426155328
1034,Nb73.8Ti2.1Zr4.5Mo8.5Re11.0,882.7439484742249,107.8565308506101,0.0880054794497013
1035,Nb75.0Ti2.1Zr3.4Mo8.5Re11.0,882.8001181365554,107.83576098618248,0.0879842979538024
1036,Nb74.2Ti4.2Zr2.2Mo8.5Re10.9,882.8472547337963,107.80421243013912,0.087848161719524
1037,Nb76.4Ti4.2Zr1.1Mo7.4Re10.9,882.7861936052418,107.80144688110998,0.0876590082650995
863,Nb79.2Ti2.1V5.9Mo2.1W10.8,887.1238536909407,106.37743239787484,0.0875348654942248
955,Nb77.5Ti2.1Cr2.0Mo7.4W11.0,881.3422603317713,108.24459920430849,0.0874456794912751
1038,Nb73.9Ti2.1Zr2.2Mo10.7Re11.0,880.9274033888184,108.35824194227762,0.0872714598999627
1039,Nb72.0Ti4.2Zr4.4Mo8.5Re10.9,882.6528508786764,107.7859500634163,0.0871684454719069
85,Nb66.2B9.6Ti2.2W10.8Re11.2,868.9478431850714,111.6558069012792,0.0826690152550577
86,Nb65.4B9.7Ti2.2W11.4Re11.3,868.9222550889777,111.66138412948268,0.0826484226447434
1166,Nb82.0V2.0Co1.7Mo3.2W11.1,879.5538934594443,108.13782441410038,0.0818938660886678
8,Nb58.5B8.2C7.4Mo16.7Re9.1,873.5261372076648,110.05272734927914,0.0816729250549518
6,Nb58.3B8.2C7.4Mo17.6Re8.6,873.5261372076648,110.05272734927914,0.0816729250549518
7,Nb58.8B8.3C7.5Mo15.9Re9.6,873.5261372076648,110.05272734927914,0.0816729250549518
9,Nb59.5B8.2C7.4Mo15.8Re9.1,873.5209423257293,110.03474724905269,0.0815207098814599
10,Nb59.7B8.3C7.5Mo14.9Re9.6,873.4518126236571,110.05025383947788,0.0814684479851214
956,Nb76.8Ti2.1Cr1.9Mo9.4Re9.7,885.5393455453175,106.09560379731876,0.081021867661859
420,Nb71.8N7.3Mo4.3W6.7Re9.9,870.2963769541159,111.00114707723048,0.0809723662802376
1167,Nb81.0V2.0Co1.7Mo4.2W11.1,879.5628068651822,108.00069939542723,0.0808407462187988
423,Nb71.0N7.5Zr2.3W8.5Re10.7,870.0139099709925,111.05993049849442,0.0807279243099354
422,Nb73.6N7.4Zr1.1W6.8Re11.1,870.0139099709925,111.05993049849442,0.0807279243099354
424,Nb73.3N7.5Hf1.2W6.8Re11.2,870.0139099709925,111.05993049849442,0.0807279243099354
425,Nb69.1N7.5Zr3.5W9.7Re10.2,870.0139099709925,111.05993049849442,0.0807279243099354
426,Nb66.4N7.6Zr4.7W11.6Re9.7,870.0139099709925,111.05993049849442,0.0807279243099354
427,Nb68.4N7.6Zr3.5W10.4Re10.2,870.0139099709925,111.05993049849442,0.0807279243099354
421,Nb71.8N7.6Hf1.8W8.1Re10.8,870.0139099709925,111.05993049849442,0.0807279243099354
428,Nb69.5N7.7Hf3.0W9.4Re10.4,870.0446278651217,111.04597768501088,0.0806968687334589
429,Nb69.5N7.7Hf3.6W8.8Re10.4,870.0225553704619,111.04652307817145,0.0806469949233
1261,Nb82.4Cr3.9Co1.7Zr1.1W11.0,879.9616815402456,107.84691560520724,0.0806439435419222
400,Nb73.1N7.3Co1.7W10.1Re7.7,870.018551926495,111.04356336297924,0.0806146748644328
430,Nb74.0N7.4Hf1.2W6.2Re11.2,870.018551926495,111.04356336297924,0.0806146748644328
360,Nb71.4N7.4Ti2.2W10.1Re8.9,870.018551926495,111.04356336297924,0.0806146748644328
431,Nb71.7N7.4Zr2.3W7.9Re10.6,870.018551926495,111.04356336297924,0.0806146748644328
1168,Nb77.5V2.0Co1.7Mo8.5Re10.3,885.4589300480342,106.06426291181732,0.0805680299276211
433,Nb71.0N7.6Hf3.0W7.5Re10.9,870.0087112856696,111.04031670459727,0.0805659103318073
432,Nb70.6N7.4Zr3.4W7.9Re10.6,870.0087112856696,111.04031670459727,0.0805659103318073
434,Nb68.7N7.7Hf4.2W8.8Re10.5,870.0106716237443,111.03855335801808,0.0805572916216216
435,Nb73.3N7.5Hf1.8W6.3Re11.2,870.0047078417026,111.0373563248259,0.0805336116738574
436,Nb72.5N7.4Zr2.3W6.8Re11.1,870.0066681797772,111.03559300191414,0.0805249956797033
380,Nb72.9N7.3V2.0W7.8Re9.9,870.0132423092656,111.01713314151486,0.0804007839421011
437,Nb74.0N7.4Hf1.8W5.7Re11.2,870.0132423092656,111.01713314151486,0.0804007839421011
401,Nb73.8N7.3Co1.7W8.9Re8.2,870.0152026473403,111.01536934668248,0.0803921743073043
361,Nb72.1N7.4Ti2.2W9.0Re9.4,870.0097164859965,111.01615160211226,0.0803847259799276
381,Nb76.4N7.1V2.0W3.8Re10.7,869.956758763285,111.03116494645867,0.0803694953427179
438,Nb73.2N7.4Zr2.3W6.2Re11.1,870.0037527039549,111.01495427605973,0.0803610846902206
1169,Nb82.3V4.0Co1.7Mo1.0W11.0,880.0986174788561,107.75497166557676,0.0802715718789538
439,Nb71.3N7.4Zr3.4W7.3Re10.6,869.980135903219,110.99109831163892,0.0801226570712588
362,Nb72.8N7.3Ti2.1W8.4Re9.4,869.980135903219,110.99109831163892,0.0801226570712588
1263,Nb42.5V24.4Ta10.6W11.7Re10.9,885.2608973613784,106.06248887675883,0.0800504462367573
1267,Nb43.4V24.2Ta9.9W12.2Re10.2,885.2608973613784,106.06248887675883,0.0800504462367573
1262,Nb41.5V24.5Ta11.9W11.1Re11.0,885.2608973613784,106.06248887675883,0.0800504462367573
1264,Nb43.4V24.2Ta10.5W12.2Re9.6,885.2608973613784,106.06248887675883,0.0800504462367573
1265,Nb42.5V24.4Ta11.2W11.7Re10.3,885.2608973613784,106.06248887675883,0.0800504462367573
1266,Nb41.5V24.5Ta11.3W11.1Re11.6,885.2608973613784,106.06248887675883,0.0800504462367573
1268,Nb34.9V27.3Ta12.8W12.6Re12.4,885.2647128822908,106.05901847196188,0.0800328428777006
1279,Nb43.5V24.2Ta8.1W12.2Re12.0,885.2564962128955,106.05862847352472,0.080008951357805
1278,Nb40.5V24.6Ta12.6W9.9Re12.3,885.2564962128955,106.05862847352472,0.080008951357805
1274,Nb42.5V24.3Ta11.8W11.0Re10.3,885.2564962128955,106.05862847352472,0.080008951357805
1275,Nb41.5V24.5Ta10.7W11.1Re12.2,885.2564962128955,106.05862847352472,0.080008951357805
1269,Nb43.5V24.2Ta9.3W12.2Re10.8,885.2564962128955,106.05862847352472,0.080008951357805
1270,Nb42.5V24.4Ta9.4W11.7Re12.1,885.2564962128955,106.05862847352472,0.080008951357805
1271,Nb43.5V24.2Ta8.7W12.2Re11.4,885.2564962128955,106.05862847352472,0.080008951357805
1272,Nb41.5V24.5Ta12.5W10.5Re11.0,885.2564962128955,106.05862847352472,0.080008951357805
1273,Nb42.5V24.3Ta12.5W11.0Re9.7,885.2564962128955,106.05862847352472,0.080008951357805
1276,Nb42.5V24.4Ta10.0W11.7Re11.5,885.2564962128955,106.05862847352472,0.080008951357805
1277,Nb41.5V24.5Ta11.9W10.5Re11.6,885.2564962128955,106.05862847352472,0.080008951357805
383,Nb72.6N7.2V4.0W7.7Re8.6,869.9650604654502,110.97668209490288,0.0799768945735533
382,Nb69.4N7.2V5.9W10.4Re7.0,869.9650604654502,110.97668209490288,0.0799768945735533
384,Nb73.6N7.3V2.0W7.2Re9.9,869.9607165385816,110.96943800164117,0.0799115745179189
402,Nb74.5N7.3Co1.7W8.3Re8.2,869.9607165385816,110.96943800164117,0.0799115745179189
403,Nb75.2N7.2Co1.7W7.7Re8.2,869.9607165385816,110.96943800164117,0.0799115745179189
385,Nb75.0N7.2V2.0W5.5Re10.3,869.957294181868,110.97011640329582,0.0799083928992561
404,Nb75.0N7.2Cr1.9W6.0Re9.8,869.957294181868,110.97011640329582,0.0799083928992561
957,Nb81.8Ti2.1Cr1.9Mo3.2W11.0,879.1262474617205,107.99997942661216,0.0797435919631535
386,Nb70.4N7.3V4.0W10.0Re8.2,869.979952484524,110.94029035125504,0.0797381078653848
480,Nb69.5Si6.6Ti1.9Co12.5Re9.4,874.7555247057718,109.39906902533168,0.0796885779994794
665,Nb58.3Si6.3Cr22.2Mo3.7Re9.5,874.7555247057718,109.39906902533168,0.0796885779994794
640,Nb68.9Si6.6Cr3.6Co11.0Re10.0,874.7555247057718,109.39906902533168,0.0796885779994794
580,Nb67.3Si6.5V5.4Co10.9Re9.9,874.7574850438464,109.39734968479382,0.0796802683265377
387,Nb70.8N7.1V5.9W8.7Re7.5,870.4459203136392,110.73789316494135,0.0793404921261637
982,Nb81.9Ti2.1Co1.7Mo3.2W11.0,879.2848029188323,107.89321815855848,0.0793142988968571
1170,Nb79.9V2.0Co1.7Mo5.3W11.1,878.9742915653733,107.979494618482,0.0792095023190109
958,Nb81.3Ti2.1Cr1.9Mo4.2W10.4,878.9991390700321,107.94942552357158,0.0790401897732163
388,Nb70.1N7.2V5.9W9.3Re7.5,870.4262057387409,110.70207584226448,0.0790237769498853
11,Nb60.1B8.2C7.4Mo15.7W8.7,861.4084103511974,113.5798731299242,0.0789249675419417
983,Nb80.9Ti2.1Co1.7Mo4.2W11.0,879.2145206426349,107.85448546453668,0.0788436903045251
12,Nb60.5B8.1C7.3Mo16.5W7.6,861.4351032139535,113.55999269655132,0.0788418567056016
959,Nb80.7Ti2.1Cr1.9Mo4.2W11.0,878.7560026272171,107.99941039507829,0.0788241948729223
389,Nb73.3N7.1V3.9W6.5Re9.1,870.3676388777359,110.68711857354047,0.0787708443319648
13,Nb60.9B8.0C7.2Mo17.2W6.6,861.4459779073457,113.54282637246013,0.0787415859422453
1171,Nb79.4V7.7Co1.7Mo1.0W10.2,884.5157022633161,106.1304455306538,0.0787065231099595
405,Nb75.9N7.2Co1.7W6.6Re8.7,870.3598725941538,110.68056395301356,0.0787031625394487
390,Nb71.9N7.2V4.0W8.3Re8.7,870.3598725941538,110.68056395301356,0.0787031625394487
391,Nb71.2N7.3V4.0W8.9Re8.7,870.3825308968096,110.65057741435356,0.0785334008790245
984,Nb79.8Ti2.1Co1.7Mo5.3W11.1,879.099730857255,107.81938754073192,0.07829408676708
520,Nb71.7Si3.5Ti6.1Mo8.2Re10.5,883.6306966840367,106.34262764812028,0.0781453050727069
14,Nb60.3B8.2C7.4Mo14.8W9.2,861.1966769253833,113.51893583300662,0.0779852581526127
15,Nb60.7B8.2C7.3Mo15.6W8.2,861.2100782267538,113.51121450777728,0.0779603065331844
641,Nb69.7Si6.6Cr1.8Co12.5Re9.4,875.0714459084207,109.04791295134189,0.077799832934159
16,Nb61.1B8.1C7.3Mo16.4W7.1,861.2476457829022,113.47421099604094,0.0777789345722117
18,Nb60.6B8.3C7.4Mo14.0W9.7,861.0996334145125,113.49981630838116,0.0776214788019521
17,Nb61.0B8.2C7.4Mo14.8W8.7,861.0996334145125,113.49981630838116,0.0776214788019521
19,Nb61.4B8.1C7.3Mo15.5W7.6,861.1483252351128,113.46698965912024,0.0774966251807309
1172,Nb81.3V2.0Co1.7Mo5.3Re9.7,884.5392434801696,105.86080948619052,0.076696205030979
363,Nb71.4N7.4Ti2.2W9.6Re9.5,871.1048841652217,110.13557162494976,0.0764362364154286
180,Nb56.6C7.7Si6.6Mo19.2Re9.9,876.7663410111649,108.31539779215812,0.0763907943314436
392,Nb73.9N7.1V3.9W5.4Re9.6,871.0549747487295,110.13042845936408,0.0762815686636722
393,Nb69.7N7.3V4.0W10.6Re8.3,871.0460670417317,110.08189875461407,0.0759063491890218
394,Nb75.7N7.2V2.0W4.4Re10.8,871.0426446850183,110.08194751493254,0.0758987221450813
364,Nb72.8N7.3Ti2.1W7.8Re9.9,871.0648963060675,110.07078668054238,0.0758692786287008
395,Nb69.4N7.2V5.9W9.9Re7.6,871.0612333450024,110.07148182256502,0.0758658029997294
397,Nb72.6N7.2V4.0W7.1Re9.2,871.0612333450024,110.07148182256502,0.0758658029997294
396,Nb68.7N7.2V6.0W11.0Re7.1,871.0612333450024,110.07148182256502,0.0758658029997294
406,Nb75.7N7.2Cr1.9W4.9Re10.3,871.0612333450024,110.07148182256502,0.0758658029997294
407,Nb74.5N7.3Co1.7W7.8Re8.7,871.0608928621007,110.0678386404387,0.0758384674573504
398,Nb73.6N7.3V2.0W6.7Re10.4,871.0608928621007,110.0678386404387,0.0758384674573504
408,Nb72.9N7.2Co3.4W11.0Re5.4,871.0574705053873,110.0678878679672,0.0758308492421345
399,Nb75.0N7.2V2.0W4.9Re10.8,871.0574705053873,110.0678878679672,0.0758308492421345
1173,Nb81.9V3.9Co1.7Mo2.1W10.4,883.6891720558496,106.01729013874478,0.0758154259352676
365,Nb73.5N7.3Ti2.1W7.2Re9.9,871.069306431641,110.05527462570352,0.075766582495185
1174,Nb81.3V4.0Co1.7Mo2.1W11.0,883.6099645692906,106.0232849226519,0.0756695340349419
409,Nb75.2N7.2Co1.7W7.2Re8.7,871.0801288080431,110.03825984599068,0.0756679800666569
410,Nb71.5N7.4Cr2.0W10.2Re8.9,868.6870546303977,110.74404242798784,0.0752379366723989
985,Nb80.0Ti4.2Co1.7Mo3.1W10.9,879.085782817608,107.40786533637532,0.0751759860254513
986,Nb77.4Ti2.1Co1.7Mo8.4Re10.3,883.7794147938979,105.902555610914,0.0751728905162906
987,Nb76.3Ti2.1Co1.7Mo9.5Re10.3,882.8412987908889,106.2033848898287,0.0751721288732116
1175,Nb80.1V5.8Co1.7Mo2.1W10.3,883.9522559224565,105.83704795201578,0.0750977965609004
411,Nb71.9N7.2Cr3.9W9.9Re7.1,868.6627183094917,110.7289169237274,0.0750732012189762
412,Nb71.2N7.3Cr3.9W10.5Re7.1,868.6041514484864,110.71382933537733,0.0748306101821205
413,Nb72.2N7.4Cr2.0W9.5Re8.9,868.6038109655846,110.70956309041088,0.074799254766655
988,Nb76.7Ti2.1Co1.7Mo8.5Re10.9,883.7253616619533,105.86653554115036,0.0747752469947981
1176,Nb76.4V2.0Co1.7Mo9.5Re10.3,882.7638491756841,106.16739241734707,0.0747200317215515
414,Nb70.5N7.3Cr3.9W11.1Re7.1,868.6287700892169,110.68224745017744,0.074660738248668
415,Nb73.6N7.3Cr2.0W7.8Re9.3,868.6230469115271,110.68047734935794,0.0746349936713539
416,Nb72.4N7.4Co1.8W10.7Re7.8,869.0642247657837,110.4916669220134,0.0742925660945501
989,Nb74.9Ti4.2Co1.7Mo8.4Re10.8,883.8888483062674,105.69988477623993,0.0739290764661049
417,Nb72.6N7.2Cr3.9W8.8Re7.6,869.0952733369153,110.41698021236417,0.0738313445750502
418,Nb74.3N7.3Cr2.0W6.6Re9.8,869.0029670211569,110.4187082409329,0.0736345890002138
666,Nb57.1Si6.3Cr22.1Mo5.5Re9.0,871.9567026560018,109.41234314034632,0.0731820176477754
1177,Nb75.7V3.9Co1.7Mo8.4Re10.3,883.609871623557,105.66011701926134,0.0729817318203975
990,Nb76.2Ti2.1Co3.4Mo7.4Re10.9,883.6914434441286,105.56560851708753,0.0724836364401642
991,Nb79.9Ti2.1Co1.7Mo5.3Re10.9,882.7888297550365,105.7745335168584,0.0719072628128542
1178,Nb76.3V2.0Co3.4Mo7.4Re10.9,883.4936227498638,105.53280257599268,0.0717886422763076
419,Nb71.7N7.4Co1.8W11.3Re7.8,869.7571807215148,109.89961341354164,0.0716776214035904
1179,Nb77.0V2.0Co3.4Mo7.3Re10.3,883.4985069285046,105.4953719662194,0.0715304900923473
992,Nb76.5Ti2.1Co3.4Mo8.3Re9.7,883.5670668430531,105.45664135385644,0.0714096382512234
581,Nb66.4Si6.5V7.1Co10.8Re9.3,875.0235614160235,108.11948553571142,0.0709624549681771
993,Nb77.8Ti2.1Co1.7Mo7.4Re10.9,882.971434281837,105.57556107384912,0.0708994065181786
994,Nb80.6Ti2.1Co1.7Mo5.3Re10.3,882.7467730271087,105.62644270792735,0.0707509989551237
995,Nb79.5Ti2.1Co1.7Mo6.3Re10.3,882.9777188742019,105.53131160284843,0.0705987140130123
997,Nb78.5Ti2.1Co1.7Mo7.4Re10.3,882.9764404067735,105.52780371426566,0.0705708889119803
996,Nb78.9Ti2.1Co1.7Mo6.4Re10.9,882.9764404067735,105.52780371426566,0.0705708889119803
998,Nb82.0Ti2.1Co3.4Mo2.1W10.4,882.3062274893463,105.72056105560486,0.0704211728788869
999,Nb75.6Ti2.1Co1.7Mo9.6Re10.9,881.1299438044808,106.0789421299034,0.0703022878618195
181,Nb59.5C7.7Si6.6Mo16.3Re9.9,875.8755435966617,107.69062533535272,0.0698660619032353
182,Nb58.6C7.7Si6.6Mo17.3Re9.9,875.8755435966617,107.69062533535272,0.0698660619032353
183,Nb57.6C7.7Si6.6Mo18.3Re9.9,875.880341851634,107.68333498102912,0.0698261533691351
366,Nb69.9N7.5Ti2.2W11.4Re9.0,872.8350460856016,108.65055402289912,0.0698142591510725
367,Nb70.7N7.4Ti2.2W10.8Re9.0,872.8350460856016,108.65055402289912,0.0698142591510725
184,Nb58.3C7.6Si6.5Mo18.2Re9.4,875.8744733353394,107.68057901039413,0.0697941457355584
667,Nb74.1Si3.5Cr5.7Mo6.2Re10.6,880.8518983674827,106.03995914988958,0.069407202377503
668,Nb57.3Si6.3Cr22.2Mo4.6Re9.5,873.072372726905,108.46967904376046,0.0690925708437829
582,Nb69.0Si6.6V1.8Co12.6Re10.0,873.072372726905,108.46967904376046,0.0690925708437829
600,Nb72.7Si3.4V9.5Mo4.0Re10.4,880.5753400315771,106.05753438821512,0.0689167624636737
368,Nb70.7N7.4Ti2.2W10.2Re9.5,869.976964438172,109.39625435518344,0.0687088860582049
369,Nb70.7N7.4Ti2.2W9.1Re10.6,870.024510679005,109.36802081862652,0.0686203392837278
370,Nb70.7N7.4Ti2.2W9.6Re10.1,870.0019763655481,109.36572150770292,0.0685567092814189
371,Nb71.4N7.4Ti2.2W9.0Re10.0,870.0207356888385,109.34841236617336,0.0684803187096252
372,Nb71.4N7.4Ti2.2W8.5Re10.6,870.0035163382503,109.3351872170592,0.0683547351495801
